distortion_name,model_name,orig_label,orig_conf,dist_label,dist_conf,top1_match,confidence_delta,class_changed,param_brightness,param_contrast
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.672793447971344,True,-0.0537448525428772,False,-0.25,-0.25
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6288455128669739,True,-0.09769278764724731,False,-0.25,-0.19999999999999996
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5777547955513,True,-0.14878350496292114,False,-0.25,-0.14999999999999997
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5698705315589905,True,-0.1566677689552307,False,-0.25,-0.09999999999999998
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5403953194618225,True,-0.18614298105239868,False,-0.25,-0.04999999999999999
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.49959442019462585,True,-0.22694388031959534,False,-0.25,0.0
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.4839525520801544,True,-0.24258574843406677,False,-0.25,0.050000000000000044
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5060062408447266,True,-0.22053205966949463,False,-0.25,0.10000000000000009
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.49198731780052185,True,-0.23455098271369934,False,-0.25,0.15000000000000002
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.4811897575855255,True,-0.24534854292869568,False,-0.25,0.20000000000000007
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.41239890456199646,True,-0.31413939595222473,False,-0.25,0.25
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.3794725835323334,True,-0.3470657169818878,False,-0.25,0.30000000000000004
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.32719942927360535,True,-0.39933887124061584,False,-0.25,0.3500000000000001
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.30856040120124817,True,-0.417977899312973,False,-0.25,0.4
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.2976890504360199,True,-0.4288492500782013,False,-0.25,0.45000000000000007
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.30869582295417786,True,-0.41784247756004333,False,-0.25,0.5
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.34407806396484375,True,-0.38246023654937744,False,-0.19999999999999996,-0.5
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6194283366203308,True,-0.10710996389389038,False,-0.19999999999999996,-0.45
